domain,sources,date_snapshotted,available,mbfc_tags,ng_tags,os_tags,pf_tags
usapoliticstoday.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,bias;unreliable,
usapoliticszone.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usapubliclife.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy,,,
usareally.com,MBFC;NewsGuard,,TRUE,Right;Russian Propaganda;Conspiracy,falseContent;basicStandards;accountabilityPractices;newsOpinion;ownership;management;contentCreators;deceptiveHeadlines,,
usasnich.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,TRUE,,,fake,
usasupreme.com,OpenSources;MBFC;PolitiFact;Allcott18,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake,
usatoday-go.com,Buzzfeed18,,FALSE,,,,
usatoday.com.co,OpenSources;Wikipedia,,FALSE,,,fake,
usatodaynews.me,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usatodaypolitics.com,Allcott18;Grinberg19,,FALSE,,,,
usatwentyfour.com,OpenSources,,FALSE,,,fake,
usaviralnewstoday.com,MBFC,,FALSE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,,
usaworldbox.com,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda,,,
uschronicle.com,OpenSources;MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,contentCreators;management;ownership;accountabilityPractices;newsOpinion,bias;conspiracy;hate,
usconservativetoday.com,OpenSources,,FALSE,,,fake,
usdaily-news.com,NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
usfanzone.com,OpenSources,,FALSE,,,fake;bias,
ushealthyadvisor.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake;conspiracy;junksci,
ushealthylife.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
usherald.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Some Fake News,,bias;conspiracy;fake,
usinfonews.com,OpenSources;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,fake,
usjournalreview.com,MBFC,,FALSE,Extreme Right;Conspiracy;Propaganda,,,
uslibertywire.com,NewsGuard,,TRUE,,accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
usnationalnews.org,MBFC;NewsGuard,,TRUE,Extreme Left;Propaganda;Conspiracy,basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
uspoliticsinfo.com,PolitiFact;Allcott18,,FALSE,,,,
uspoliticslive.com,OpenSources,,TRUE,,,fake;bias;conspiracy,
uspoln.com,OpenSources;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
uspostman.com,OpenSources;Wikipedia;MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake,
ussanews.com,FactCheck,,TRUE,,,,
ustruthwire.com,PolitiFact;Allcott18;NewsGuard,,FALSE,,accountabilityPractices;newsOpinion;ownership;labelsAdvertising;management;contentCreators,,
usuncut.com,OpenSources;Allcott18,,TRUE,,,clickbait;bias;unreliable,
utahvalleytimes.com,NYTimesPinkSlime,,,,,,
utbusinessdaily.com,NYTimesPinkSlime,,,,,,
vabusinessdaily.com,NYTimesPinkSlime,,,,,,
vacationlandtimes.com,NYTimesPinkSlime,,,,,,
vaccines.news,NewsGuard,,TRUE,,ownership;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,,
vallianttoday.com,NYTimesPinkSlime,,,,,,
vancouverinquirer.com,Buzzfeed17;Allcott18,,FALSE,,,,
vancouverreporter.com,NYTimesPinkSlime,,,,,,
verdugosnews.com,NYTimesPinkSlime,,,,,,
vesselnews.io,Allcott18;Grinberg19,,TRUE,,,,
veteransfordonaldtrump.com,PolitiFact;Allcott18,,TRUE,,,,
veteranstoday.com,OpenSources,,TRUE,,,bias;unreliable,
vice-en-us.com,Buzzfeed18,,FALSE,,,,
victorvalleytimes.com,NYTimesPinkSlime,,,,,,
vidmax.com,MBFC,,TRUE,Extreme Right;Propaganda;Some Fake News,,,
vigilantcitizen.com,OpenSources,,TRUE,,,fake;conspiracy,
vincennestoday.com,NYTimesPinkSlime,,,,,,
viralactions.com,OpenSources;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
viralcocaine.com,Allcott18;Grinberg19,,FALSE,,,,
viralcords.com,FactCheck;Allcott18;Grinberg19,,TRUE,,,,
viraldevil.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralitythings.us,FactCheck,,FALSE,,,,
viralliberty.com,OpenSources;MBFC;Allcott18,,TRUE,Extreme Right;Propaganda,,fake;bias;clickbait,
viralmugshot.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralnewspbs.site,FactCheck,,FALSE,,,,
viralpropaganda.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralspeech.com,Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,FALSE,,,,
viralstupid.com,Buzzfeed17;Allcott18,,FALSE,,,,
viralstuppid.com,Allcott18;Grinberg19,,FALSE,,,,
voiceofeurope.com,MBFC;NewsGuard,,FALSE,Extreme Right;Propaganda;Conspiracy;Anti-Islam,basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;management;contentCreators,,
volunteerstatenews.com,NYTimesPinkSlime,,,,,,
voxtribune.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
vtamedia.com,Buzzfeed18,,FALSE,,,,
vtbusinessdaily.com,NYTimesPinkSlime,,,,,,
wabusinessdaily.com,NYTimesPinkSlime,,,,,,
wacoreporter.com,NYTimesPinkSlime,,,,,,
wadeviewparknews.com,NYTimesPinkSlime,,,,,,
waislenews.com,NYTimesPinkSlime,,,,,,
wakeupthesheep.com,OpenSources,,TRUE,,,conspiracy,
wakingtimes.com,OpenSources,,TRUE,,,junksci,
wakingupwisconsin.com,OpenSources,,FALSE,,,conspiracy,
walkwithher.com,MBFC,,FALSE,,,,
wallbuilders.com,MBFC,,TRUE,Extreme Right;Propaganda;Conspiracy;Hate Group,,,
wamegoguide.com,NYTimesPinkSlime,,,,,,
warnerrobinstoday.com,NYTimesPinkSlime,,,,,,
warrenclintonnews.com,NYTimesPinkSlime,,,,,,
warrencountynews.com,NYTimesPinkSlime,,,,,,
warrensun.com,NYTimesPinkSlime,,,,,,
washingtoncoguide.com,NYTimesPinkSlime,,,,,,
washingtoncotimes.com,NYTimesPinkSlime,,,,,,
washingtonevening.com,Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
washingtonexaminer.com,OpenSources,,TRUE,,,political;unreliable,
washingtonfed.com,OpenSources,,FALSE,,,fake,
washingtonfeed.com,MBFC;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,,
washingtonpost.com.co,OpenSources;Wikipedia;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
washingtonpress.com,NewsGuard,,TRUE,,basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management,,
washingtonsblog.com,OpenSources,,TRUE,,,bias;conspiracy;satire,
washoenews.com,NYTimesPinkSlime,,,,,,
waskomreview.com,NYTimesPinkSlime,,,,,,
wastachnews.com,NYTimesPinkSlime,,,,,,
waterfordtoday.com,NYTimesPinkSlime,,,,,,
waterlooreview.com,NYTimesPinkSlime,,,,,,
waterlootimes.com,NYTimesPinkSlime,,,,,,
waukeetimes.com,NYTimesPinkSlime,,,,,,
waukeshatimes.com,NYTimesPinkSlime,,,,,,
waynecountytoday.com,NYTimesPinkSlime,,,,,,
waynedupree.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;falseContent,,
wazanews.tk,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
wcalabamanews.com,NYTimesPinkSlime,,,,,,
wcgeorgianews.com,NYTimesPinkSlime,,,,,,
wcindiananews.com,NYTimesPinkSlime,,,,,,
wciowanews.com,NYTimesPinkSlime,,,,,,
wcmichigannews.com,NYTimesPinkSlime,,,,,,
wcminnesotanews.com,NYTimesPinkSlime,,,,,,
wcmissnews.com,NYTimesPinkSlime,,,,,,
wcmissourinews.com,NYTimesPinkSlime,,,,,,
wcnewmexiconews.com,NYTimesPinkSlime,,,,,,
wcpanews.com,NYTimesPinkSlime,,,,,,
wcpm3.com,Buzzfeed16;Allcott18;Grinberg19,,TRUE,,,,
wctexasnews.com,NYTimesPinkSlime,,,,,,
wcwisconsinnews.com,NYTimesPinkSlime,,,,,,
wealthmanagementwire.com,NYTimesPinkSlime,,,,,,
wearechange.org,OpenSources;Allcott18,,TRUE,,,bias;conspiracy,
wearethellod.com,Buzzfeed18;NewsGuard,,TRUE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
webdaily.com,OpenSources;MBFC;NewsGuard,,FALSE,Extreme Right;Conspiracy;Propaganda,basicStandards;accountabilityPractices;ownership;management;contentCreators,fake;conspiracy;bias,
webertimes.com,NYTimesPinkSlime,,,,,,
webviners.com,FactCheck,,FALSE,,,,
weconservative.com,MBFC;Buzzfeed17;PolitiFact;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Conspiracy;Fake News,,,
weekendherald.com,Buzzfeed17;Allcott18;Grinberg19,,FALSE,,,,
weekendpoliticalnews.com,PolitiFact;Allcott18,,FALSE,,,,
weeklyworldnews.com,OpenSources,,TRUE,,,fake;rumor;clickbait,
welovenative.com,PolitiFact;Allcott18,,FALSE,,,,
wenatcheetimes.com,NYTimesPinkSlime,,,,,,
werk35.com,PolitiFact;Allcott18,,FALSE,,,,
weshapelife.org,OpenSources,,FALSE,,,conspiracy;junksci,
westarapahoenews.com,NYTimesPinkSlime,,,,,,
westatlantanews.com,NYTimesPinkSlime,,,,,,
westbanklanews.com,NYTimesPinkSlime,,,,,,
westcentralreporter.com,NYTimesPinkSlime,,,,,,
westchesterreporter.com,NYTimesPinkSlime,,,,,,
westclevelandnews.com,NYTimesPinkSlime,,,,,,
westcontracostanews.com,NYTimesPinkSlime,,,,,,
westcooknews.com,NYTimesPinkSlime,,,,,,
westdesmoinesguide.com,NYTimesPinkSlime,,,,,,
westdfwnews.com,NYTimesPinkSlime,,,,,,
westdsmnews.com,NYTimesPinkSlime,,,,,,
westeldoradonews.com,NYTimesPinkSlime,,,,,,
westernjournal.com,MBFC;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,newsOpinion;falseContent;basicStandards;deceptiveHeadlines,,
westernndnews.com,NYTimesPinkSlime,,,,,,
westernsdnews.com,NYTimesPinkSlime,,,,,,
westernsentinel.com,MBFC;Allcott18,,FALSE,Extreme Right;Propaganda,,,
westernwaynetoday.com,NYTimesPinkSlime,,,,,,
westessexnews.com,NYTimesPinkSlime,,,,,,
westfieldpost.com,PolitiFact;Allcott18,,FALSE,,,,
westfieldreporter.com,NYTimesPinkSlime,,,,,,
westflnews.com,NYTimesPinkSlime,,,,,,
westhamiltonnews.com,NYTimesPinkSlime,,,,,,
westhillsboroughnews.com,NYTimesPinkSlime,,,,,,
westhoustonnews.com,NYTimesPinkSlime,,,,,,
westhudvalleynews.com,NYTimesPinkSlime,,,,,,
westindynews.com,NYTimesPinkSlime,,,,,,
westlakenormannews.com,NYTimesPinkSlime,,,,,,
westlatimes.com,NYTimesPinkSlime,,,,,,
westlooptoday.com,NYTimesPinkSlime,,,,,,
westlucasnews.com,NYTimesPinkSlime,,,,,,
westmassnews.com,NYTimesPinkSlime,,,,,,
westmonster.com,NewsGuard,,TRUE,,ownership;management;newsOpinion;basicStandards;contentCreators;accountabilityPractices,,
westmonttimes.com,NYTimesPinkSlime,,,,,,
westmorelandreview.com,NYTimesPinkSlime,,,,,,
westnovanews.com,NYTimesPinkSlime,,,,,,
westnynews.com,NYTimesPinkSlime,,,,,,
westoctimes.com,NYTimesPinkSlime,,,,,,
westpdxtoday.com,NYTimesPinkSlime,,,,,,
westpennyroyalnews.com,NYTimesPinkSlime,,,,,,
westrgvnews.com,NYTimesPinkSlime,,,,,,
westsbvtimes.com,NYTimesPinkSlime,,,,,,
westsfvtoday.com,NYTimesPinkSlime,,,,,,
westsgvnews.com,NYTimesPinkSlime,,,,,,
westslcnews.com,NYTimesPinkSlime,,,,,,
weststarknews.com,NYTimesPinkSlime,,,,,,
weststlnews.com,NYTimesPinkSlime,,,,,,
westtwincities.com,NYTimesPinkSlime,,,,,,
westtxnews.com,NYTimesPinkSlime,,,,,,
westventuranews.com,NYTimesPinkSlime,,,,,,
westvolusianews.com,NYTimesPinkSlime,,,,,,
westwakenews.com,NYTimesPinkSlime,,,,,,
wetheproudpatriots.com,PolitiFact;Allcott18;Grinberg19,,FALSE,,,,
wftj8news.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
whatdoesitmean.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,conspiracy,
whatreallyhappened.com,OpenSources,,TRUE,,,conspiracy;rumor,
whatsupic.com,Allcott18;Grinberg19,,FALSE,,,,
whitepower.com,OpenSources,,FALSE,,,hate;conspiracy;bias,
whitewatertimes.com,NYTimesPinkSlime,,,,,,
whowhatwhy.org,OpenSources,,TRUE,,,conspiracy,
whydontyoutrythis.com,OpenSources;PolitiFact;Allcott18,,TRUE,,,junksci;rumor,
wibusinessdaily.com,NYTimesPinkSlime,,,,,,
wicatholictribune.com,NYTimesPinkSlime,,,,,,
wichitastandard.com,NYTimesPinkSlime,,,,,,
wikiislam.net,MBFC,,TRUE,Conspiracy;Anti-Islam,,,
wikispooks.com,OpenSources,,TRUE,,,conspiracy,
willcountygazette.com,NYTimesPinkSlime,,,,,,
williamsburgsun.com,NYTimesPinkSlime,,,,,,
williamsonnews.com,NYTimesPinkSlime,,,,,,
willyloman.wordpress.com,OpenSources,,FALSE,,,conspiracy,
wilsonguide.com,NYTimesPinkSlime,,,,,,
wiltonreview.com,NYTimesPinkSlime,,,,,,
windermeretoday.com,NYTimesPinkSlime,,,,,,
winecountrytimes.com,NYTimesPinkSlime,,,,,,
winningdemocrats.com,OpenSources;MBFC,,FALSE,Extreme Left;Propaganda;Fake News,,bias;unreliable,
winstonsalemtimes.com,NYTimesPinkSlime,,,,,,
wintergardentoday.com,NYTimesPinkSlime,,,,,,
wiregrasstimes.com,NYTimesPinkSlime,,,,,,
wisemindhealthybody.com,NewsGuard,,TRUE,,falseContent;basicStandards;accountabilityPractices;newsOpinion;deceptiveHeadlines;ownership;labelsAdvertising;management;contentCreators,,
witscience.org,OpenSources;Buzzfeed16;Buzzfeed17;Buzzfeed18;Allcott18;Grinberg19,,TRUE,,,satire,
wittheshit.com,Buzzfeed18,,TRUE,,,,
wleb21.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wm21news.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wmacnews.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wmb36.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wnd.com,OpenSources;MBFC;Allcott18;NewsGuard,,TRUE,Extreme Right;Propaganda;Conspiracy;Some Fake News,ownership;newsOpinion;falseContent;basicStandards;deceptiveHeadlines;accountabilityPractices,bias;clickbait;unreliable,
wokesloth.com,MBFC;NewsGuard,,TRUE,Extreme Left;Propaganda;Conspiracy,basicStandards;newsOpinion;accountabilityPractices;ownership;management;contentCreators,,
world-politicus.com,Allcott18;Grinberg19,,FALSE,,,,
world.politics.com,PolitiFact;Allcott18,,FALSE,,,,
worldinformation24.info,Allcott18;Grinberg19,,FALSE,,,,
worldnews-24.press,FactCheck,,FALSE,,,,
worldnewscircle.com,PolitiFact;Allcott18,,FALSE,,,,
worldnewsdailyreport.com,OpenSources;Wikipedia;FactCheck;Snopes;Buzzfeed16;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;NewsGuard;Grinberg19,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;management;contentCreators,satire,
worldnewspolitics.com,OpenSources;MBFC;Allcott18;Grinberg19,,TRUE,Extreme Right;Propaganda,,bias,
worldnewsreport.com,CBS,,FALSE,,,unreliable;political,
worldpoliticsnow.com,OpenSources;PolitiFact;Allcott18;Grinberg19,,FALSE,,,fake,
worldpoliticsus.com,OpenSources,,FALSE,,,fake,
worldpoliticus.com,MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda,,,
worldrumor.com,OpenSources,,FALSE,,,fake,
worldstarhiphop.com,NewsGuard,,TRUE,,basicStandards;accountabilityPractices;ownership;management;contentCreators,,
worldstoriestoday.com,OpenSources,,FALSE,,,fake,
worldtruth.tv,OpenSources;Wikipedia;Allcott18;PolitiFact,,TRUE,,,conspiracy;junksci,
worldwidehealthy.com,OpenSources,,FALSE,,,junksci;clickbait,
worstpot.us,Buzzfeed18;NewsGuard,,FALSE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines;accountabilityPractices,,
worstpot.us/ever,FactCheck,,FALSE,,,,
wrejnews.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wrightcountyguide.com,NYTimesPinkSlime,,,,,,
wrpm33.com,PolitiFact;Allcott18,,FALSE,,,,
wrpt16.com,Buzzfeed16;Allcott18;Grinberg19,,FALSE,,,,
wtoe5news.com,OpenSources;Buzzfeed16;Allcott18;Grinberg19,,TRUE,,,fake;satire,
wvbusinessdaily.com,NYTimesPinkSlime,,,,,,
wvheartlandnews.com,NYTimesPinkSlime,,,,,,
wvrecord.com,NYTimesPinkSlime,,,,,,
www.rt.com,OpenSources;NewsGuard,,FALSE,,newsOpinion;falseContent;basicStandards;contentCreators;deceptiveHeadlines,state,
wy21news.com,PolitiFact;Allcott18,,FALSE,,,,
wyandottetimes.com,NYTimesPinkSlime,,,,,,
wybusinessdaily.com,NYTimesPinkSlime,,,,,,
x22report.com,OpenSources,,TRUE,,,conspiracy,
xbn-news.com,Allcott18;Grinberg19,,FALSE,,,,
yadkinvalleynews.com,NYTimesPinkSlime,,,,,,
yahoonews-us.com,Buzzfeed18;NewsGuard,,FALSE,,falseContent;basicStandards;accountabilityPractices;deceptiveHeadlines;ownership;management;contentCreators,,
yakimatimes.com,NYTimesPinkSlime,,,,,,
yavapainews.com,NYTimesPinkSlime,,,,,,
yellowhammertimes.com,NYTimesPinkSlime,,,,,,
yellowstonetimes.com,NYTimesPinkSlime,,,,,,
yelmguide.com,NYTimesPinkSlime,,,,,,
yesimright.com,OpenSources;MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,fake;bias,
yorkconews.com,NYTimesPinkSlime,,,,,,
youngcons.com,OpenSources;Allcott18,,TRUE,,,bias;unreliable,
youngstowntimes.com,NYTimesPinkSlime,,,,,,
yourfunpage.com,OpenSources,,FALSE,,,fake,
yournewswire.com,OpenSources;FactCheck;CBS;Allcott18;Buzzfeed17;Buzzfeed18;PolitiFact;Allcott18;NewsGuard;Grinberg19,,FALSE,,ownership;management;newsOpinion;falseContent;basicStandards;contentCreators;labelsAdvertising;deceptiveHeadlines;accountabilityPractices,clickbait;junksci,
yubasuttertimes.com,NYTimesPinkSlime,,,,,,
zerohedge.com,OpenSources;Allcott18;NewsGuard,,TRUE,,falseContent;basicStandards;newsOpinion;deceptiveHeadlines;accountabilityPractices;ownership;labelsAdvertising;management;contentCreators,conspiracy,
zootfeed.com,OpenSources;MBFC;Allcott18;Grinberg19,,FALSE,Extreme Right;Propaganda;Some Fake News,,conspiracy,
